ID,Description,Asset,Failure,Date,Title,Problem Code,Cause Code,Action Code
20216553,"Notif ID: 11482541
Eng Finding: transducer repair. Not in the envelope - PT-4/14/2014
Ops Finding: 
SAP WO Long Desc: B/O SEAL POT PSI TRANSDUCER WIRES P5285  
 SAP 20216553  
P<(>&<)>ID ATTACHED 
   PICTURES OF ELECTRONIC PARTS ATTACHED 
 THE SEAL POT PRESSURE TRANSDUCER CABLES AND ASSOC. EQUIPMENT ON THE 
 SOUTH STABILIZER REBOILER PUMP P5286 NEED REPA",P5285,1,3/26/2014,,TRANSDUCER,,REPAIR
20209885,"Notif ID: 11444026
Eng Finding: gate valve is aoutside the pump envelope -PT - 3/10/2014 
Ops Finding: Depending on the level in the pot, sometimes the pump runs way back of the curve or way ahead of the curve
SAP WO Long Desc: REPAIR GATE VALVES PER MARKED UP PID    >ID
 TRN: 2001674  TFF ATTACHED 
 REPAIR OR REPLACE GATE VALVES AND CHECK VALVES PER MARKED UP ATTACHED P  <(>&<)>ID. ",P8716,1,4/14/2014,,VALVE,,REPAIR
20259116,"Notif ID: 11783694
Eng Finding: No RCFA or pump form 3. - DFW 3/25/2015
Ops Finding: 
SAP WO Long Desc: REPLACE P5295 SEALS AND BEARINGS
SAP 20259116  TRN: 2002528  P<(>&<)>ID ATTACHED  FORM-1 ATTACHED
 JSA ATTACHED  REPLACE SEALS AND BEARINGS. REPLACE BONNETS ON BROKEN BLEEDER VALVES.   ",P5295,1,8/18/2014,,SEAL,,REPLACE
20259927,"Notif ID: 11789162
Eng Finding: Not a repair.  Changing valves.  - DFW 9/9/2014
Ops Finding: 
SAP WO Long Desc: HDC Repair GV on P7697 Hvy Naph Booster pump
 REPLACE GATE VALVE BONNETS <(>&<)> NDWHEELS  SAP 20259927  TRN: 2002047 RED-LINED P<(>&<)>ID ATTACHED TFF  REPLACE GATE VALVES (BLEEDERS/VENTS) AS INDICATED ON THE ATTACHED P <(>&",P7697,1,8/20/2014,,VALVE,,REPLACE
20258756,"Notif ID: 11777082
Eng Finding: WO $22K
Ops Finding: Form 3:  Wear ring on impeller replaced.  Impeller rebalanced.

RCFA: Secondary seal was leaking to atmostphere, rotating and stationary seal faces polished, rotating face was blistered.  Routine walks found seal pot level low.

Rotating and stationary seal faces were polished and the rotating face was blistered indicating poor seal face lubrication.  The poor lubrication was because API plan 52 barrier fluid was too low to circulate.
SAP WO Long Desc:  REPLACE SEAL HVY NAPHTHA BOOSTER P7697 SAP 20258756  TRN: 2002047  P<(>&<)>ID's ATTACHED  FORM-1 ATTACHED  JSA TTACHED
 Heavy Naphtha Booster pump in Area-P [REPLACE PUMP SEALS].  REPLACE BONNETS ON VALVES MARKED IN ATTACHE",P7697,1,8/24/2014,,SEAL,WEAR,REPLACE
20275699,"Notif ID: 11888666
Eng Finding: Piping work external to pump. - DFW 11/11/2014
Ops Finding: 
SAP WO Long Desc: REPLACE 2 DISCHARGE BLEEDERS PER P & ID )> ID >ID SAP 20275699 
 P<(>&<)>ID ATTACHED  TRN: 2001674 
 REPLACE THE BONNETS AND GATES ON THE INDICATED BROKEN 3/4"" GATE VALVES
 ON EAST WATER INJECTION PUMP. REPLACE BONNETS ON ANY ADDITIONAL 88",P8716,1,10/14/2014,,BLEEDERS,,REPLACE
20278265,"Notif ID: 11905328
Eng Finding: Operations worked tubing to clear FE. - DFW 11/11/2014
Ops Finding: 
SAP WO Long Desc: REPLACE SEAL FLUSH FLARE CHECK VALVE SAP 20278265  TRN: 2002527  P<(>&<)>ID ATTACHED  REPLACE TUBING CHECK VALVE ON SEAL TUBING TO FLARE. FE LEAK COMING FROM  FLARE GAS FLOWING BACK INTO SEALS. ",P5284,1,10/23/2014,,VALVE,LEAK,REPLACE
20278475,"Notif ID: 11905693
Eng Finding: WO $83k Sent to Hydrotex
Email sent requesting repair report.
No Form 3
No RCFA - No report but see failure that occurred four months later. This was probalythe cause of this failure but because there is no report we will mark this undeterminate. - PT - 5/13/2015
Ops Finding: Form 1:  After some time of troubleshooting it was determined that the O/B seal had failed.
SAP WO Long Desc: R & R P5283 SEAL & SEAL FLUSH CHECK VALV SAP 20278475  TRN: 2002527  P<(>&<)>ID ATTACHED  FORM-1 ATTACHED  REPLACE TUBING CHECK VALVE ON SEAL TUBING TO FLARe. FE LEAK COMING FROM  FLARE GAS FLOWING BACK INTO SEALS.  REPLACE PUMP ",P5283,1,10/30/2014,,VALVE,LEAK,REPLACE
20250968,"Notif ID: 11729775
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: REPLACE OUTSIDE GATE VALVE [STEAM LEAK] SAP 20250968  PICTURE ATTACHED 
 SCAFFOLD REQUIRED  EXCEL SHEET WITH DETAILS ATTACHED  REPAIR STEAM LEAKS INDICATED IN PICTURE AND EXCEL SHEET. 
 OUTSIDE GATE VALVE IN PICTURE IS LEAKING AND NEEDS ",P8716,1,11/10/2014,,VALVE,LEAK,REPLACE
20292253,"Notif ID: 11995356
Eng Finding: WO $23k
Found C301 auxiliary lube oil pump locked up on routine test run.  Pump replaced with storehouse spare. - DFW 4/8/2015

We should not close out this repair without a form 3. email sent to find. IT is important that we know why this locked up so we can either mitigate it or assess whether or not it matters. - PT - 7/1/2015
Ops Finding: Form 1:  When process tried to run pump it was locked up and motor wouldn't turn.  After uncoupling, pump broke free with pipe wrench and seemed to turn ok.  With the criticality of this pump to process, we determined it best to change pump because we don't know what caused pump to lock up.
First Pass:  Same as from 1
SAP WO Long Desc: REPLACE LUBE OIL P8234 C-301 RING FENCE SAP 20292253 TRN: 2007057  P<(>&<)>ID ATTACHED 
 UNCOUPLE P8234 LUBE OIL PUMP. DETERMINE IF MOTOR OR PUMP HAS LOCKED UP. 
 REPLACE WHICHEVER PIECE OF EQUIPMENT IS NECESSARY, ALIGN, RECOUPLE AND  P",P8234,1,12/9/2014,,LO_PMP,UNDETERMINED,REPLACE
20293569,"Notif ID: 11999269
Eng Finding: WO $3k
No Form 1
No Form 3
Ops Finding: 
SAP WO Long Desc: REPLACE ALL PUMP PACKING P7700 NORTH SAP 20293569  TRN: 2001674  P<(>&<)>ID ATTACHED 
   NORTH WATER INJECTION PUMP 37-P7700: REMOVE OLD PACKING AND INSPECT  PLUNGERS FOR DAMAGE. REPLACE ALL PACKING AND REPLACE ANY DAMAGED  PLUNGERS. ",P7700,1,12/12/2014,,PACKING,,REPLACE
20301377,"Notif ID: 12052654
Eng Finding: WO $7k
Ops Finding: 
SAP WO Long Desc: B/O PACKING EAST H2O INJ.
 B/O PACKING EAST WATER INJECTION PUMP.",P8716,1,1/10/2015,,PACKING,,REPLACE
20310594,"Notif ID: 12112288
Eng Finding: WO $7k
Ops Finding: Summary Notes
SEAL RCFA
* Symptom: Product Leakage, Seal/Seal Support
* System: Seal/Seal Support
* Failure Mode: Seal
* Failure Cause: Broken Face
* Failure Reason: Undefined
Discussion
* Both inboard primary seal faces are severely damaged.
* At some point the stationary face was broken and caused damage to the rotating face.
Recommendations
* continue to monitor pump for possible reasons for broken face. - Flowserve - 8/5/2015
SAP WO Long Desc: FE-R & R P5284 SEALS & SEAL FLUSH CHECK SAP 20310594  P5284 SOUTH C4 BOOSTER P3306B  AVO FINDING (FE)  P<(>&<)>ID 3-2137-0113 ATTACHED  JLA''s ATTACHED  SIGNED AUTHORIZATION FORM ATTACHED [AARON TROY ACTING AS PROCESS SLS AND BT MANAGER",P5284,1,2/7/2015,,SEAL,LEAK,REPLACE
20310838,"Notif ID: 12118888
Eng Finding: WO $20k

Ops Finding: Flowserve:  Seal failure due to no orifice installed in the primary flush line, so fluid is entering the seal chamber a roughly 104 GPM and possibly causing turbulence around primary seal components.  This could case components to vibrate and work loose during normal operation. - DFW 3/4/2015
SAP WO Long Desc: FE #9819 REWORK-REPLACE SEALS 37P5283 SAP 20310838  TRN: 7124567XUS 
 P<(><)>ID 3-2137-0113 ATTACHED FORM-1 ATTACHED  FE #9819 DUE 2/26/15. 
 PUMP SEALS FAILED. PUMP HAD A MAJOR REBUILD LESS THAN 30 DAYS AGO. 
 REPLACE SEALS.  2/11/2015 
 K",P5283,1,2/11/2015,,SEAL,MAINTENANCE,REPLACE
20318773,"Notif ID: 12169653
Eng Finding: no data - PT 8/5/2015
Ops Finding: 
SAP WO Long Desc: REPLACE PLUNGER PACKING N. H2O INJECTION
 SAP 20318773  TRN: 2001674  P<(>&<)>ID 3-2137-0209 ATTACHED 
 FORM-1 ATTACHED  On the north water injection pump G4005A 
 the packing around the rods is leaking.  The start and stop buttons ",P7700,1,3/9/2015,,PACKING,UNDETERMINED,REPLACE
20324050,"Notif ID: 12199079
Eng Finding: Work progressed in the Month of May. This wo order status was changed from N to Y. (yes it was repaired.)

During the disassembly there was excessive wear discovered on the 3rd and 8 th staged. There was some light wear on other stages. The pump appeared to have thrusted at some point in the past. The keys that hold the diffuser wear rings in place were pushed out on the 3rd impeller. PT-6/14/2015
Thrust/pushed keys were later determined to be damage caused during the disassembly. That did not occur during the run. The excessive wear on the wear rings would have caused extreme recirculation inside the pump and loss of capacity. This damage occured during pump start up. the pump never put up the rate it should have. - PT 7/1/2015

Minimum flow controller found b/o 2015 T/A. it was repaired in 2015 and should be addressed as a possible root cause. -AC 8/5/15
Ops Finding: The cost of this work is extremely large. The work may or may not be progressed during the May 2015 TA. - PT 4/19/2015
Repair path. Undersize impeller hub od and wear ring bore ID to maintain .015 clearance. The hube wear surface is integral to the impellers we do not have time to order new impellers. Flowserve gave the OK on not machining the balance drum undersized and the bushing undersized. They stated the net affect of undersizing the impeller wear rings and diffuser wear rings was -200 lbs. - PT 6/14/2015

SAP WO Long Desc: DCI P5280 1ST STAGE HDC CHARGE PUMP SAP 20324050  TRN: 7115470XUS and 7115460XUS  P<(>&<)>ID 3-2137-0103 ATTACHED  PULL P5280 TO ISO-CERTIFIED MACHINE SHOP FOR DISASSEMBLY, CLEANING AND  INSPECTION. SUBMIT INSPECTION REPORT TO HDC SLS AD",P5280,1,4/13/2015,,IMPELLER_RING,WEAR,REPAIR
20326553,"Notif ID: 12189335
Eng Finding: 
Ops Finding: 
SAP WO Long Desc: HDC-REPAIR BROKEN CONDUIT & WIRE E. H2O . H2O INJ
   SAP 20326553 
 REPAIR BROKEN CONDUIT AND REPLACE BROKEN WIRING THAT CONNECT SYSTEM-1 TO  THE EAST WATER INJECTION PUMP LINCOLN LUBRICATOR BLOCK. CONDUIT HAS BEEN  SNAPPED OFF. ",P8716,1,4/13/2015,,CONDUIT_WIRES,BROKEN,REPAIR
20355975,"Notif ID: 12447163
Eng Finding: plunger and packing change out - PT 9/24/2015
Engineer to request mag particle test from ACUREN
Ops Finding: 
SAP WO Long Desc: INSTALL SPARE WET END AT P8716 EAST H20
 SAP 20355975 
 TRN: 7115487XUS 
 P<(>&<)>ID ATTACHED 
 REPLACE WET END OF EAST WATER INJECTION PUMP WITH STOREROOM SPARE WET 
 END. REBUILD PULLED WET END AND RETURN TO STOREROOM FOR SPARE SERVICE.",P8716,1,8/6/2015,,IMPELLER_RING,WET,REPLACE
20358565,"Notif ID: 12458741
Eng Finding: could not find leak path, reinstalled pump no RCFA-AC 1/14/2016
Pump originally shut down for bearings and seals, coupled back up and motor blew smoke at the back end, motor sent out for repair, when returned pump was found locked up, the bearings were changed and then pump was running-Ac 2/18/2016
Motor returned from repair and the pump locked up during the coupling. - PT 1/12/2016
Ops Finding: Summary Notes
SEAL RCFA
*Symptom - Product Leakage, Seal/Seal Support System
*System - Seal/Seal Support
*Failure mode - Seal
*Failure cause - Undefined
Discussion
The Seal faces and gaskets had minimal wear. There was no evidence of a leak path
Recommendations
Ensure API plan 41/52 is operable at all times
SAP WO Long Desc: REPLACE SEALS NORTH STAB REBOILER P5287
 SAP 20358565 
 TRN: 7115806XUS 
 P<(>&<)>ID 3-21374-0112 ATTACHED 
 FORM-1 ATTACHED 
 REPLACE SEALS AND BEARINGS PER ATTACHED FORM-1. REPLACE ALL SS SEAL 
 FLUSH TUBING AND FITTINGS WITH NEW.",P5287,1,8/19/2015,,SEAL,LEAK,REPLACE
20365836,"Notif ID: 12525245
Eng Finding: Small leak, possible erosion on the head. Need to confirm with Maintenance - Pt 10/12/2015
Ops Finding: 
SAP WO Long Desc: PULL WET END AND REPLACE WITH SPARE END
 SAP 20365836 
 TRN: 
 P<(>&<)>ID ATTACHED 3-2137-0209 
 PLEASE REMOVE EAST WATER INJECTION WET END AND INSTALL STOREROOM STOCK 
 WET END.",P8716,1,9/21/2015,,CASING,LEAK,REPLACE
20367800,"Notif ID: 12538129
Eng Finding: instrumentation issue. Not repairs made within the pump envelope PT 10/12/2015
Ops Finding: 
SAP WO Long Desc: R & R LOW LUBEOIL PSIG ALARM RELAY P5280P5280
 SAP 20367800 
 TROUBLESHOOT AND REPAIR LOW LUBE OIL PRESSURE SWITCH/RELAY 37PL148 AS 
 NEEDED. INDICATES LOW LUBE OIL PSIG BUT HAS SUFFICIENT PRESSURE AND 
 SHOULD NOT BE IN ALARM STATE.",P5280,1,9/29/2015,,PRESS_SW,INSTRUMENTATION,REPAIR
20376483,"Notif ID: 12605936
Eng Finding: Washed out on valve seats, ongoing investigation; SEE Jan failure, as of 3/10/2016 P7700 is going to DXP in houston for repair -AC 3/10/2016
Ops Finding: 
SAP WO Long Desc: R & R S. WET END & PM DISCHARGE HYDRIL
 SAP 20376483 
 P<(>&<)>ID 3-2137-0209 ATTACHED 
 TRN: 7115487XUS 
 PULL WET END FROM SOUTH H20 INJECTION PUMP P7701 TO SHOP AND REBUILD. PM 
 DISCHARGE HYDRIL TO 1400PSIG. IF HYDRIL WILL NOT HOLD PRESSU",P7701,1,11/4/2015,,VALVE,LEAK,
20377433,"Notif ID: 12612885
Eng Finding: Washed out on valve seats, ongoing investigation; SEE Jan failure, as of 3/10/2016 P7700 is going to DXP in houston for repair -AC 3/10/2016
Ops Finding: 
SAP WO Long Desc: REPLACE WET END & PM DISCHARGE HYDRIL
 SAP 20377433 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2137-0209 ATTACHED 
 FORM-1 ATTACHED 
 REPLACE WET END ON NORTH WATER INJECTION PUMP 37P7700. 
 PM THE DISCHARGE HYDRIL. IF HYDRIL PRESSURE IS BELOW 140",P7700,1,11/10/2015,,VALVE,LEAK,REPLACE
20386001,"Notif ID: 12668172
Eng Finding: Suspect discharge checkvalve failure
Ops Finding: 
SAP WO Long Desc: R & R P8232 C/V OSTT T8233 + LISTED WORK
 SAP 20386001 
 TRN: 2007057 
 P<(>&<)>ID 3-2137-0218 ATTACHED 
 RING FENCE ATTACHED 
 NO BLEEDER BETWEEN CHECK VALVE AND PUMP DISCHARGE TO ALLOW PROOF OF ZERO 
 ENERGY. SOP-710 ATTACHED. 
 JLA ATTACHED.",P8232,1,12/11/2015,,RING,,
20387999,"Notif ID: 12683094
Eng Finding: Current failure mode is either corrosion or erosion between the valve body and the wet end fit. - PT 1/12/2016
Post comment after closure. Current findings at this point support valve assembly is less than adequate. Our process is not capable of generating the consistent force needed to seat valves. see future failure in january of 2016 = PT 3/25/2016
Ops Finding: 
SAP WO Long Desc: REPLACE WET END-REBUILD PULLED WET END
 SAP 20387999 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2137-0209 
 PULL WET END OFF OF P7700 NORTH WATER INJECTION PUMP. INSTALL NEW WET 
 END ON P7700. REBUILD PULLED WET END IN MACHINE SHOP AND STORE AT ",P7700,1,12/17/2015,,VALVE,WEAR,REPLACE
20391286,"Notif ID: 12714125
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 2/11/2016
Ops Finding: 
SAP WO Long Desc: PULL & CLEAN SUCTION STRAINER KERO P5302
 SAP 10375340 
 TRN: 7115818XUS 
 P<(>&<)>ID 3-2137-0115 ATTACHED 
 Pull Kerosene pump P5302 Suction Strainer. Clean Strainer and reinstall 
 using new gaskets. Save debris for operations to see.",P5302,1,1/4/2016,,STRAINER,OPS_ENV,CLEAN
20392242,"Notif ID: 12719445
Eng Finding: Something passed through the pump and damaged two valves to the point where they would leak. There were also signs of scorring on one of the pistons. Recommended path forward --> clean up valve body seat , Lap in the new valves, perform ablue contact check and reinstall.  - PT 2/11/2016
Ops Finding: Further investigation during rebuid found the valve seat gouged. 
THe fluid block was sent to DXPE for repair and RCFA. 
RCFA stated that the gouge was consistent with a valve coming loose and reseating itself. THis was supported by Ivan Watson, shop supervisors comment that he removed the valve easily with a prybar. 
Valve was not seated fully or with enough force.  - PT 3/25/2016
SAP WO Long Desc: REPLACE WETEND SOUTH H2O INJECTION P7701
 SAP 20392242 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2137-0209 ATTACHED 
 FORM-1 TBD 
 PULL WET END TO SHOP AND REBUILD IT, INSTALL ON STOREROOM SPARE FRAME. 
 PULL NEW WET END FROM STOREROOM SPARE PUMP",P7701,1,1/6/2016,,SHAFT,CONTAMINATION,REPLACE
20395568,"Notif ID: 12745719
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 2/11/2016
Ops Finding: 
SAP WO Long Desc: INSPECT DISCHARGE RTJ FLANGE REPLACE RTJ
 SAP 20395568 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2137-0209 ATTACHED 
 TORQUE GUIDELINES ATTACHED 
 FORM-1 ATTACHED 
 PULL LEAKING DISCHARGE RTJ FLANGE APART. INSPECT FOR FLANGE DAMAGE AND 
 REPAIR AS N",P8716,1,1/20/2016,,FLANGE,OPS_ENV,REPAIR
20395594,"Notif ID: 12727370
Eng Finding: dedicated lubricator is inside of the pump envelope - PT - 2/11/2016
Ops Finding: 
SAP WO Long Desc: REPLACE LUBRICATOR AND TUBING P7700
 SAP 20395594 
 TRN: 2007057 
 P<(>&<)>ID 3-2137-0209 ATTACHED 
 The Lincoln Lubricator block system is leaking oil and needs repair the 
 plungers may not be getting the proper amount of oil. 
 North ",P7700,1,1/20/2016,,TUBING,LEAK,REPLACE
20403670,"Notif ID: 12803668
Eng Finding: investigating suspect erosion/corrosion between the valve and the valve seat. 
Findings thus far from the DXPE is that we are leaving a small leak path between the valve and our fluid block. At the ppressure differential we are seeing erosion is taking place. - PT - 3/25/2016
Ops Finding: Repair included boring out the valve seats, welding the seats back up and machining to dimension. - PT 3/25/2016
SAP WO Long Desc: P7700 PULL & RPLC WET END
 SAP 20403670 
 TRN: 7115487XUS 
 P<(>&<)>ID 3-2137-0209 
 A BREAK FORM ATTACHED.
 PULL AND REPLACE WET END WITH SPARE WET END IN SHOP. REBUILD/REPAIR WET 
 END THAT IS BEING REMOVED FROM SERVICE AND STORE IN SHOP AS S",P7700,1,2/25/2016,,VALVE,LEAK,REPAIR
20345878,"Notif ID: 
Eng Finding: teco'd with no money on the work order - PT 7/17/2015
Ops Finding: *Failure Cause- Mechanical Looseness
SAP WO Long Desc: REPLACE PUMP SEAL [FE560347] 33P1090 SAP 20345878 
 TRN: 7115842XUS + 7115806XUS + 7115844XUS 
 P<(>&<)>ID 3-2133-0128 ATTACHED 
 FORM-1 ATTACHED  FIELD REPAIR REPLACE SEALS & BEARINGS. 
 33P1090 PASSED FE RECHECK 06/29/2015. SEE ATTAC",P1090,1,6/26/2015,,SEAL_BEARING,MECHANICAL,REPLACE
20347577,"Notif ID: 
Eng Finding: MOC not initiated in time for the GMOC transfer. The MOC will be voided and reinitiaed in the GMOC system after 8/24/2015 - PT-8/14/2015
GMOC completed, Pump replaced in kind with carbon steel case and stainless steel internals, equipment files been updated, pump dissasembled but no RCFA done-AC 10/28/2015
Ops Finding: 
SAP WO Long Desc: PULL AND REPLACE PUMP MOTOR COMBO P4239 SAP 20347577 TRN: 2001712 P<(>&<)>ID 3-2133-0124 ATTACHED 
EIL ATTACHED MOC 201507096 INITIATED TO PROVIDE FOR CHANGE TO STAINLESS STEEL PUMP CASE TO REPLACE OBSOLETE CARBON STEEL MODEL THAT ",P4239,1,7/2/2015,,CASING,UNDERTEMINED,REPLACE
20313505,"Notif ID: 
Eng Finding: Pipe 90° overtightened to stop leak.  Case crack propagated from the piping component.  Case in 2 pieces.- DFW 3/16/2015
Ops Finding: * Failure Reason: Off Design Operation
SAP WO Long Desc: 33P4242 REPLACE PUMP DUE TO CASE FAILURE SAP 20313505  FORM-1 ATTACHED 
 P<(>&<)>ID 3-2133-0124 ATTACHED  TRN: 2002340  PICTURE ATTACHED 
 REPLACE PUMP IN-KIND WITH NEW MODEL. CASE IS FRACTURED BEYOND REPAIR.",P4242,1,2/16/2015,,CASING,LEAK,REPLACE
20330896,"Notif ID: 
Eng Finding: Coupling guards are not inside of the envelope. - PT 5/11/2015
Ops Finding: 
SAP WO Long Desc: SOI 43718 REPLACE CT5 COUPLING GUARDS HDC Cooling tower has 3 coupling guards on the cooling tower pump motors  that are damaged and do not provide adequate protection from rotating  equipment. 
 SOI 43718",P4300,1,4/24/2015,,COUPLING,WEAR,REPLACE
20278267,"Notif ID: 
Eng Finding: WO $21k
No RCFA
Ops Finding: Form 3:  Hook sleeve measurement .206.  Requirement .188 ± .030.  Fabricate new shaft.  Cut back hook sleeve shoulder because impeller was hitting the case. 
SAP WO Long Desc: REPLACE P4645 SEALS PER FE FAILURE SAP 20278267  TRN: 7115791XUS 
 P<(>&<)>ID ATTACHED  REPLACE PUMP P4645 SEALS PER FE FAILURE. ",P4645,1,10/23/2014,,SEAL,MECHANICAL,REPLACE
20254681,"Notif ID: 
Eng Finding: MOC implemented to changed Plan 54 water supply to CWS with flowmeter, gauge, and needle valve to ensure it is maintained above stuffing box pressure. - DFW 3/4/2015
Ops Finding: adhered to the stationary face. The poor lubrication was most likely because API Plan 41 was inoperable at some point.
SAP WO Long Desc: REPLACE SEALS P5094 E. STRIPPER FEED
 SAP 20254681  TRN: 2002530  P<(>&<)>ID ATTACHED  REPLACE SEALS. CHECK COUPLING AND REPLACE IF NECESSARY. ",P5094,1,8/1/2014,,SEAL,,REPLACE
20269728,"Notif ID: 
Eng Finding: WO $10k

API Plan 54 flush source changed with additional monitoring. - DFW 4/8/2015
Ops Finding: Form 1 indicates bad bearing.  Operations notice bearing housing has grey oil.  
Form 3 indicates function failure of overfilling with oil.  New shaft was made, bearings replaced, new seal, and converted to oil mist. - DFW 3/4/2015
RCFA:  Secondary seal was leaking to atmosphere, secondary rotating bellows assembly was ruptured, secondary stationary seal face was polished, API 54 didn't have enough pressure to operate.
SAP WO Long Desc: REPLACE PUMP SEALS & BEARINGS P5094
AP 20269728  TRN: 2002530 
 P<(>&<)>ID ATTACHED 
 FORM-1 ATTACHED  REPLACE EAST STRIPPER FEED PUMP SEALS AND BEARINGS. ",P5094,1,9/23/2014,,SEAL_BEARING,LEAK,REPLACE
20401332,"Notif ID: 
Eng Finding: Outside of KPI envelope for countable pump repairs - PT 3/3/2016
Ops Finding: 
SAP WO Long Desc: REINJECT CONTACT P5116 DISCHARGE VALVE
 SAP 20401332 
 TRN: 2002529 
 P<(>&<)>ID 3-2133-0101 ATTACHED 
 PICTURE ATTACHED 
 RE-INJECT P5116 SOUTH KOR CONTACT PUMP DISCHARGE VALVE PACKING DUE TO 
 LEAKS. KOR SERVICE-EYE PROTECTION AND UPPE",P5116,1,2/15/2016,,VALVE,LEAK,
20201773,"Notif ID: 
Eng Finding: 
Ops Finding: Seal flush is inadequate. There is a design deficiency, there is not enough water pressure. AW 3/5/2014 3:35 PM
SAP WO Long Desc: P5155 B/O SEAL REPAIR AS NEEDED
 Per Pump Champion Thomas Prestwood the secondary seal is going bad and 
 leaking. East Stripper Bottoms. Pump P5155. ",P5155,1,2/2/2014,,SEAL,LEAK,REPAIR
20360513,"Notif ID: 
Eng Finding: known water issue, attempted to increase water/seal flush pressure but the line constantly plugs and leaks -AC 2/18/2016
Assess better flow meter and water source -AC 2/18/2016
Ops Finding: Summary Notes
RCFA
*Symptom - Product Leakage
*System - Seal
*Failure Mode - Seal
Discussion
The primary seal faces were contaminated with solids from process. This indicates API plan 54 flush was not operable which resulted
in a leak.
Recommendations
Ensure API plan 54 is operable at all times
SAP WO Long Desc: PULL  P5155 AND REPLACE PUMP SEAL
 SAP 20360513 
 TRN: 2002529 
 P<(>&<)>ID 3-2133-0123 
 FORM-1 WAS DROPPED OFF AND NOT EMAILED, BUT AMBER HAS A COPY. 
 PULL PUMP AND REPLACE SEAL PER FORM-1.",P5155,1,8/28/2015,,SEAL,CONTAMINATION,REPLACE
20341841,"Notif ID: 
Eng Finding: Not a part of the boundary, not a coutable repair. - PT 7/17/2015
Ops Finding: *Symptom- Product leakage, Seal/Seal Support System
SAP WO Long Desc: INSTALL SPLASH GUARD OVER SEAL AREA SAP 20341841  TRN: 2001741  P<(>&<)>ID 3-2133-0201 ATTACHED  INSTALL SPLASH GUARD ABOVE SEAL AREA P5156. ACTION ITEM 2314795.",P5156,1,6/9/2015,,SEAL,LEAK,INSTALL
20349634,"Notif ID: 
Eng Finding: Motor breaker had a blown fuse, and no significant issues were found with the pump. It is highly possible that the pump was turning backwards when the motor was started. This would have drawn more torque and power from the motor at start-up. The coupling may need resizing. when couplings are specified we try to optimize the weight of the coupling with the required torque. THis may have been undersized slightly or sized off of running torque and not max starting toque. - PT 8/14/2015
Bad check valve was replaced-AC 10/28/2015
96 months since last repair
Ops Finding: 
Shop-when arrived to shop pump was not locked up, stuffing box run out was at .014 on both bores, coupling spacer and shims came apart in field.check valves were changed. -AC 8/5/15
SAP WO Long Desc: HDC South CT#5 Motor/Pump Coupling BO The south cooling tower pump experienced a failure where the coupling and shim pack failed.  Need to troubleshoot the root cause of this failure.  Solo the motor and possibly split case on the pump in an at",P5446,1,7/11/2015,,VALVE,OPS,REPLACE
20364656,"Notif ID: 
Eng Finding: Seal failure. Need to wait for the Flowserve seal analysis. Past fialures have been due to insufficient seal flush, but that problem was supposed to have been remedied with a new water source. - PT 10/12/2015
Seal analysiss shows poor seal flush lubrication known water issue in the unit last repair of the header extednded life in seals but ultimately line still plugs also note during pump repair, repair took long because machinist had a difficult time to pass air test-PT 2/18/2016
Ops Finding: Summary Notes
RCFA
*Symptom - Product Leakage, Seal
*System - Seal
*Failure Mode - Seal
*Failure Cause - Seal Clogged
Discussion
The secondary seal faces were polished and contaminated with solids from process. This indicates API plan 54 flush was not operable
which resulted in a leak.
The configuration of the small bore seal chamber makes installation of the seal difficult, the seal gland can be bent during installation.
Recommendations
Ensure API plan 54 is operable at all times.
Upgrade the small bore seal chamber to a big bore seal chamber to enable a larger, stronger seal gland to be installed.
SAP WO Long Desc: REPLACE SEAL & CLEAR COOLING WATER LINES
 SAP 20364656 
 TRN: 2002529 
 P<(>&<)>ID 3-2133-0102 ATTACHED 
 FORM-1 ATTACHED 
 SIGNED SOP-701 ATTACHED 
 Dualayer pump 6431 has bad order seal and needs to be repaired at the shop p",P6431,1,9/16/2015,,SEAL,LEAK,REPAIR
20267550,"Notif ID: 
Eng Finding: 
Ops Finding: Flowserve:  The stationary and rotating seal faces were polished which is indicative of poor seal face lubrication.  The poor seal face lubrication was most likely because API plan 54 pressure was too low to be operable. 
Recommendation:  Connect API plan 54 to difference source with more pressure.  - DFW 3/4/2015
SAP WO Long Desc: B/O Seal on Pump P6635  [WEST]
 SAP 20267550 
TRN: 2002529 
 P<(>&<)>ID ATTACHED 
 FORM-1 ATTACHED 
 PER PUMP CHAMPION BAD SEAL, PULL AND REPAIR P6635 
 West Stripper Bottoms. Check PMI before returning to service. 
Make sure to have part",P6635,1,9/16/2014,,SEAL,LUBRICATION,REPAIR
